customer_key,bank_profile_key,credit_profile_key,location_key,churn
15579826,5133,5133,1,0
15668104,5134,5134,2,0
15641604,5135,5135,1,1
15587240,5136,5136,1,0
15680767,5137,5137,3,0
15601594,5138,5138,1,1
15589969,5139,5139,1,0
15703728,5140,5140,2,1
15617790,5141,5141,1,0
15662500,5142,5142,2,0
15778526,5143,5143,2,0
15670584,5144,5144,2,1
15748069,5145,5145,1,0
15680597,5146,5146,3,0
15628992,5147,5147,3,0
15719624,5148,5148,1,0
15812767,5149,5149,2,0
15689201,5150,5150,1,0
15614716,5151,5151,1,0
15683618,5152,5152,1,0
15799631,5153,5153,2,0
15692259,5154,5154,1,0
15590966,5155,5155,3,0
15656426,5156,5156,1,0
15675256,5157,5157,2,0
15751185,5158,5158,2,0
15789582,5159,5159,1,0
15651103,5160,5160,2,0
15672299,5161,5161,1,0
15772250,5162,5162,2,0
15763922,5163,5163,1,0
15633870,5164,5164,1,0
15624323,5165,5165,1,0
15688612,5166,5166,1,0
15694644,5167,5167,2,0
15587174,5168,5168,1,1
15579559,5169,5169,2,0
15775430,5170,5170,3,0
15623695,5171,5171,1,0
15760849,5172,5172,1,0
15813095,5173,5173,1,0
15705281,5174,5174,2,0
15812594,5175,5175,1,0
15626322,5176,5176,2,0
15723105,5177,5177,1,0
15588449,5178,5178,2,1
15794849,5179,5179,3,0
15620000,5180,5180,3,0
15799720,5181,5181,2,0
15711287,5182,5182,2,0
15613102,5183,5183,1,1
15621440,5184,5184,1,0
15677146,5185,5185,1,0
15801169,5186,5186,3,1
15722425,5187,5187,1,0
15682421,5188,5188,1,1
15691910,5189,5189,2,0
15721779,5190,5190,2,0
15579548,5191,5191,2,0
15681075,5192,5192,1,0
15607884,5193,5193,1,0
15767757,5194,5194,2,0
15791550,5195,5195,1,0
15658589,5196,5196,2,0
15670822,5197,5197,1,0
15629744,5198,5198,1,0
15660768,5199,5199,1,0
15726310,5200,5200,2,0
15641298,5201,5201,3,0
15625675,5202,5202,1,0
15713354,5203,5203,3,1
15633866,5204,5204,3,0
15704231,5205,5205,1,0
15735400,5206,5206,1,0
15632826,5207,5207,1,0
15751022,5208,5208,3,0
15664737,5209,5209,2,0
15681126,5210,5210,2,0
15738954,5211,5211,1,0
15662263,5212,5212,3,0
15621611,5213,5213,3,1
15783752,5214,5214,3,0
15709474,5215,5215,3,1
15701280,5216,5216,1,1
15671104,5217,5217,2,0
15796434,5218,5218,1,0
15781505,5219,5219,1,0
15625819,5220,5220,1,0
15753174,5221,5221,3,1
15654067,5222,5222,2,0
15724719,5223,5223,1,0
15624695,5224,5224,2,0
15718216,5225,5225,2,0
15586300,5226,5226,1,0
15783349,5227,5227,2,0
15725767,5228,5228,1,0
15791925,5229,5229,1,0
15793585,5230,5230,1,0
15576641,5231,5231,3,0
15749519,5232,5232,1,1
15684960,5233,5233,1,1
15591286,5234,5234,3,1
15668323,5235,5235,1,1
15608528,5236,5236,1,1
15645184,5237,5237,1,0
15702566,5238,5238,2,0
15660840,5239,5239,1,0
15750811,5240,5240,3,0
15733842,5241,5241,1,0
15581526,5242,5242,1,0
15662751,5243,5243,3,1
15684319,5244,5244,3,1
15702190,5245,5245,2,0
15588517,5246,5246,1,0
15801863,5247,5247,1,0
15584271,5248,5248,1,0
15700366,5249,5249,1,0
15804038,5250,5250,1,1
15720820,5251,5251,3,0
15743759,5252,5252,1,0
15749947,5253,5253,1,0
15670496,5254,5254,2,0
15746664,5255,5255,2,0
15745533,5256,5256,1,1
15761497,5257,5257,2,1
15628600,5258,5258,3,0
15627002,5259,5259,1,0
15614635,5260,5260,1,0
15731281,5261,5261,3,0
15814022,5262,5262,1,0
15659194,5263,5263,1,0
15745030,5264,5264,3,0
15691817,5265,5265,2,1
15707488,5266,5266,1,0
15784700,5267,5267,1,0
15710397,5268,5268,1,0
15687648,5269,5269,1,0
15732281,5270,5270,3,1
15607230,5271,5271,3,0
15567630,5272,5272,3,1
15587507,5273,5273,1,1
15733904,5274,5274,1,0
15709511,5275,5275,1,0
15579616,5276,5276,1,0
15694852,5277,5277,1,0
15589924,5278,5278,2,0
15799300,5279,5279,3,1
15731330,5280,5280,2,0
15694129,5281,5281,3,1
15620372,5282,5282,2,0
15744622,5283,5283,1,0
15799815,5284,5284,3,0
15759250,5285,5285,3,0
15732643,5286,5286,2,1
15690540,5287,5287,2,0
15803078,5288,5288,2,0
15652180,5289,5289,1,0
15741195,5290,5290,2,0
15743490,5291,5291,3,1
15575510,5292,5292,1,0
15732610,5293,5293,1,0
15602909,5294,5294,2,0
15734058,5295,5295,3,0
15801788,5296,5296,3,0
15702462,5297,5297,2,1
15683416,5298,5298,3,1
15794187,5299,5299,1,0
15792989,5300,5300,1,0
15613734,5301,5301,1,0
15606177,5302,5302,1,0
15636700,5303,5303,1,0
15645766,5304,5304,2,0
15671345,5305,5305,2,0
15652469,5306,5306,1,0
15749638,5307,5307,1,1
15728706,5308,5308,1,1
15735439,5309,5309,2,0
15778696,5310,5310,2,0
15624744,5311,5311,3,1
15584338,5312,5312,1,0
15726178,5313,5313,2,0
15794939,5314,5314,1,0
15788068,5315,5315,3,1
15572956,5316,5316,1,0
15780386,5317,5317,2,0
15791114,5318,5318,1,0
15708046,5319,5319,2,0
15719779,5320,5320,3,0
15591550,5321,5321,2,0
15639368,5322,5322,1,0
15699830,5323,5323,1,0
15569264,5324,5324,1,0
15595158,5325,5325,3,0
15599126,5326,5326,1,1
15650575,5327,5327,2,1
15641490,5328,5328,3,0
15680234,5329,5329,3,0
15592230,5330,5330,1,0
15626212,5331,5331,1,0
15700627,5332,5332,3,1
15782641,5333,5333,2,0
15784445,5334,5334,2,0
15813681,5335,5335,3,0
15596649,5336,5336,1,0
15700460,5337,5337,1,1
15724076,5338,5338,2,1
15784000,5339,5339,3,1
15733966,5340,5340,3,1
15612667,5341,5341,2,0
15654025,5342,5342,1,0
15589431,5343,5343,3,0
15578238,5344,5344,1,0
15566269,5345,5345,1,0
15639217,5346,5346,1,0
15688644,5347,5347,1,0
15662426,5348,5348,2,1
15720511,5349,5349,3,1
15567246,5350,5350,3,0
15647965,5351,5351,1,1
15679048,5352,5352,3,0
15675749,5353,5353,1,0
15782181,5354,5354,2,1
15795738,5355,5355,1,0
15773751,5356,5356,1,0
15655436,5357,5357,3,1
15691396,5358,5358,3,0
15796958,5359,5359,1,0
15801832,5360,5360,3,1
15661349,5361,5361,1,0
15719265,5362,5362,1,0
15779985,5363,5363,3,0
15663410,5364,5364,2,1
15704144,5365,5365,3,0
15774104,5366,5366,2,0
15812230,5367,5367,3,0
15742848,5368,5368,1,0
15745326,5369,5369,1,1
15674541,5370,5370,2,1
15728564,5371,5371,1,1
15580701,5372,5372,1,1
15688973,5373,5373,2,0
15709412,5374,5374,2,0
15607753,5375,5375,2,0
15705352,5376,5376,2,0
15602500,5377,5377,2,0
15672437,5378,5378,1,0
15720968,5379,5379,3,0
15730796,5380,5380,1,0
15768219,5381,5381,2,0
15663883,5382,5382,3,0
15589296,5383,5383,1,0
15586425,5384,5384,1,0
15679813,5385,5385,2,0
15681410,5386,5386,3,1
15668283,5387,5387,1,1
15624072,5388,5388,2,0
15669664,5389,5389,3,1
15682728,5390,5390,1,0
15573851,5391,5391,1,1
15733661,5392,5392,2,0
15710012,5393,5393,2,1
15763327,5394,5394,1,0
15668853,5395,5395,2,0
15639303,5396,5396,3,0
15691011,5397,5397,1,0
15638513,5398,5398,1,0
15648933,5399,5399,3,1
15628904,5400,5400,2,0
15644788,5401,5401,1,0
15598161,5402,5402,1,0
15745624,5403,5403,1,0
15733169,5404,5404,2,0
15801417,5405,5405,1,0
15592707,5406,5406,3,0
15593954,5407,5407,1,0
15714431,5408,5408,1,0
15638257,5409,5409,2,0
15690939,5410,5410,2,0
15723613,5411,5411,1,0
15813640,5412,5412,1,0
15707322,5413,5413,1,1
15588918,5414,5414,1,0
15600357,5415,5415,1,0
15747014,5416,5416,1,0
15809830,5417,5417,1,0
15662245,5418,5418,1,0
15651075,5419,5419,3,0
15594456,5420,5420,2,1
15583462,5421,5421,1,0
15757661,5422,5422,1,0
15729117,5423,5423,1,0
15749671,5424,5424,1,0
15566253,5425,5425,3,1
15595153,5426,5426,3,0
15698572,5427,5427,2,0
15674149,5428,5428,3,0
15623082,5429,5429,1,0
15797905,5430,5430,1,0
15746028,5431,5431,1,0
15582951,5432,5432,1,0
15616471,5433,5433,2,0
15641575,5434,5434,1,0
15638803,5435,5435,2,0
15808283,5436,5436,1,0
15811200,5437,5437,1,0
15733476,5438,5438,3,0
15633274,5439,5439,1,0
15582168,5440,5440,3,0
15807269,5441,5441,3,1
15602979,5442,5442,1,0
15660417,5443,5443,3,1
15590199,5444,5444,2,0
15641794,5445,5445,1,0
15779174,5446,5446,1,0
15785547,5447,5447,1,0
15795124,5448,5448,3,0
15718912,5449,5449,3,1
15592028,5450,5450,1,0
15580227,5451,5451,1,0
15657830,5452,5452,1,0
15798256,5453,5453,1,1
15643819,5454,5454,1,0
15754301,5455,5455,1,0
15726855,5456,5456,3,1
15755225,5457,5457,3,0
15725221,5458,5458,3,0
15789055,5459,5459,2,0
15617507,5460,5460,2,0
15668894,5461,5461,3,0
15589563,5462,5462,2,0
15693162,5463,5463,1,0
15750099,5464,5464,1,0
15795540,5465,5465,1,0
15794941,5466,5466,3,0
15611848,5467,5467,3,0
15581237,5468,5468,2,0
15738150,5469,5469,1,0
15678571,5470,5470,1,0
15736124,5471,5471,1,0
15623202,5472,5472,3,1
15804201,5473,5473,3,0
15596863,5474,5474,3,0
15696277,5475,5475,1,0
15748608,5476,5476,3,0
15723864,5477,5477,2,1
15802390,5478,5478,1,0
15774336,5479,5479,3,0
15648766,5480,5480,2,0
15659094,5481,5481,3,0
15606397,5482,5482,3,1
15642619,5483,5483,2,0
15666032,5484,5484,2,0
15595842,5485,5485,3,1
15753837,5486,5486,2,0
15783882,5487,5487,2,0
15799790,5488,5488,1,0
15628155,5489,5489,1,0
15703778,5490,5490,1,0
15722322,5491,5491,2,0
15639278,5492,5492,3,1
15568487,5493,5493,1,0
15682084,5494,5494,1,0
15642821,5495,5495,2,1
15601387,5496,5496,1,0
15642515,5497,5497,1,0
15710421,5498,5498,2,0
15726774,5499,5499,1,0
15649078,5500,5500,3,0
15641877,5501,5501,1,0
15796496,5502,5502,1,0
15815690,5503,5503,2,0
15631739,5504,5504,2,0
15625584,5505,5505,1,0
15802466,5506,5506,1,0
15697028,5507,5507,2,0
15575759,5508,5508,2,1
15567442,5509,5509,1,0
15746805,5510,5510,1,0
15636330,5511,5511,3,1
15714970,5512,5512,3,0
15653784,5513,5513,1,0
15693543,5514,5514,1,0
15773283,5515,5515,1,1
15742534,5516,5516,3,0
15569878,5517,5517,1,0
15729454,5518,5518,1,0
15578375,5519,5519,1,0
15785559,5520,5520,1,1
15649414,5521,5521,1,0
15701605,5522,5522,1,0
15686696,5523,5523,1,0
15625586,5524,5524,1,0
15654975,5525,5525,1,0
15782993,5526,5526,1,0
15774382,5527,5527,3,0
15689602,5528,5528,1,0
15756155,5529,5529,1,0
15812647,5530,5530,1,0
15736043,5531,5531,1,0
15696744,5532,5532,1,0
15602572,5533,5533,1,0
15674765,5534,5534,2,0
15678725,5535,5535,1,0
15694444,5536,5536,3,1
15795878,5537,5537,2,0
15735346,5538,5538,3,0
15687094,5539,5539,3,0
15790067,5540,5540,2,0
15605742,5541,5541,1,1
15566740,5542,5542,2,0
15664897,5543,5543,1,1
15585777,5544,5544,1,0
15650864,5545,5545,1,0
15806709,5546,5546,3,0
15633818,5547,5547,1,0
15713845,5548,5548,1,1
15639662,5549,5549,1,0
15567013,5550,5550,2,0
15777784,5551,5551,1,0
15800251,5552,5552,3,0
15651315,5553,5553,1,0
15651450,5554,5554,3,0
15784218,5555,5555,2,0
15572398,5556,5556,2,0
15707962,5557,5557,1,0
15705663,5558,5558,3,0
15645355,5559,5559,3,1
15729557,5560,5560,3,1
15631436,5561,5561,1,0
15583073,5562,5562,2,1
15614361,5563,5563,2,0
15724684,5564,5564,2,0
15700083,5565,5565,2,0
15636541,5566,5566,3,0
15796015,5567,5567,3,0
15787222,5568,5568,3,0
15594270,5569,5569,1,0
15701524,5570,5570,1,0
15645847,5571,5571,3,1
15708867,5572,5572,2,1
15613140,5573,5573,1,0
15628893,5574,5574,1,0
15764073,5575,5575,2,0
15782879,5576,5576,1,0
15635964,5577,5577,3,1
15726087,5578,5578,1,0
15726313,5579,5579,2,0
15578073,5580,5580,2,0
15786249,5581,5581,2,0
15812850,5582,5582,2,0
15596972,5583,5583,1,0
15620579,5584,5584,2,0
15768270,5585,5585,2,0
15656597,5586,5586,3,0
15699446,5587,5587,3,0
15615004,5588,5588,1,0
15704771,5589,5589,1,0
15588372,5590,5590,3,1
15681439,5591,5591,3,0
15607509,5592,5592,1,0
15670343,5593,5593,2,0
15597968,5594,5594,2,1
15658432,5595,5595,1,0
15616431,5596,5596,1,0
15796957,5597,5597,2,1
15815552,5598,5598,1,0
15631871,5599,5599,3,0
15635870,5600,5600,3,1
15596713,5601,5601,1,0
15684211,5602,5602,2,0
15760521,5603,5603,1,0
15608408,5604,5604,2,0
15804721,5605,5605,1,0
15730272,5606,5606,1,0
15741988,5607,5607,3,1
15771728,5608,5608,3,0
15605113,5609,5609,1,0
15661945,5610,5610,2,0
15783816,5611,5611,1,0
15721207,5612,5612,3,0
15764072,5613,5613,1,0
15689412,5614,5614,1,0
15798385,5615,5615,2,0
15775339,5616,5616,1,0
15585256,5617,5617,2,0
15797329,5618,5618,1,1
15780220,5619,5619,1,0
15648951,5620,5620,2,0
15752409,5621,5621,1,0
15807524,5622,5622,1,0
15766649,5623,5623,1,0
15696812,5624,5624,2,0
15581295,5625,5625,2,0
15663234,5626,5626,1,0
15741417,5627,5627,2,0
15695174,5628,5628,1,0
15665168,5629,5629,3,0
15601503,5630,5630,2,0
15706131,5631,5631,2,0
15782758,5632,5632,1,0
15591091,5633,5633,1,1
15715877,5634,5634,1,0
15756918,5635,5635,1,0
15746662,5636,5636,2,0
15626679,5637,5637,1,0
15793343,5638,5638,1,0
15576774,5639,5639,1,0
15801316,5640,5640,1,0
15800514,5641,5641,3,1
15662232,5642,5642,3,0
15737778,5643,5643,2,0
15782096,5644,5644,2,1
15783522,5645,5645,2,0
15785373,5646,5646,2,1
15756272,5647,5647,3,1
15615245,5648,5648,1,0
15600174,5649,5649,1,0
15752956,5650,5650,2,0
15644882,5651,5651,3,0
15766272,5652,5652,3,0
15800620,5653,5653,1,0
15569764,5654,5654,3,0
15747458,5655,5655,2,0
15573171,5656,5656,2,1
15736769,5657,5657,1,0
15763381,5658,5658,1,0
15814430,5659,5659,2,1
15638607,5660,5660,1,1
15737133,5661,5661,2,0
15613945,5662,5662,1,0
15659937,5663,5663,1,0
15765287,5664,5664,1,0
15661723,5665,5665,2,1
15766064,5666,5666,1,0
15649616,5667,5667,2,1
15719017,5668,5668,1,0
15720919,5669,5669,1,1
15706706,5670,5670,3,0
15709653,5671,5671,1,0
15805104,5672,5672,1,0
15622442,5673,5673,1,0
15572801,5674,5674,2,0
15767598,5675,5675,2,0
15757897,5676,5676,1,0
15568104,5677,5677,1,0
15763414,5678,5678,3,0
15732265,5679,5679,1,0
15621974,5680,5680,3,0
15803947,5681,5681,3,1
15720706,5682,5682,2,0
15759290,5683,5683,2,0
15651664,5684,5684,1,1
15795132,5685,5685,1,0
15811565,5686,5686,2,1
15713774,5687,5687,2,1
15691840,5688,5688,3,0
15682021,5689,5689,3,0
15612931,5690,5690,2,0
15676707,5691,5691,2,0
15601383,5692,5692,2,0
15662662,5693,5693,1,0
15752694,5694,5694,1,0
15590683,5695,5695,1,0
15773591,5696,5696,1,0
15723620,5697,5697,1,0
15671779,5698,5698,1,0
15672966,5699,5699,2,0
15624667,5700,5700,1,0
15812888,5701,5701,1,1
15724154,5702,5702,3,1
15749540,5703,5703,1,0
15621063,5704,5704,1,0
15661626,5705,5705,3,1
15698703,5706,5706,3,0
15801431,5707,5707,2,0
15649451,5708,5708,1,0
15626156,5709,5709,1,0
15606158,5710,5710,1,0
15589496,5711,5711,1,0
15730345,5712,5712,1,0
15572038,5713,5713,3,1
15643439,5714,5714,1,0
15604158,5715,5715,1,0
15657396,5716,5716,1,0
15709478,5717,5717,3,0
15628824,5718,5718,1,0
15814519,5719,5719,1,0
15636520,5720,5720,1,0
15794414,5721,5721,2,0
15643671,5722,5722,3,1
15700650,5723,5723,1,0
15680224,5724,5724,1,0
15784286,5725,5725,2,0
15693996,5726,5726,1,0
15764343,5727,5727,2,0
15704168,5728,5728,3,1
15680197,5729,5729,1,0
15633729,5730,5730,1,0
15577683,5731,5731,1,0
15800746,5732,5732,1,1
15788686,5733,5733,2,0
15742798,5734,5734,1,1
15596647,5735,5735,1,0
15756070,5736,5736,2,0
15775116,5737,5737,1,0
15575428,5738,5738,3,0
15654074,5739,5739,1,0
15695872,5740,5740,1,0
15568885,5741,5741,3,0
15725036,5742,5742,1,0
15632665,5743,5743,1,1
15571476,5744,5744,2,0
15776850,5745,5745,2,0
15623649,5746,5746,2,0
15751131,5747,5747,2,0
15688128,5748,5748,2,0
15678412,5749,5749,1,0
15770291,5750,5750,1,0
15583392,5751,5751,3,1
15690731,5752,5752,1,0
15697948,5753,5753,2,0
15608328,5754,5754,2,0
15766378,5755,5755,3,0
15600813,5756,5756,1,0
15706217,5757,5757,3,0
15601417,5758,5758,1,0
15610972,5759,5759,3,1
15674620,5760,5760,3,0
15785350,5761,5761,2,0
15749119,5762,5762,1,0
15756535,5763,5763,3,0
15700965,5764,5764,1,0
15791851,5765,5765,1,0
15717156,5766,5766,1,0
15740846,5767,5767,1,0
15573284,5768,5768,1,0
15729083,5769,5769,1,0
15611612,5770,5770,1,0
15694381,5771,5771,1,0
15651737,5772,5772,2,0
15663168,5773,5773,1,0
15643426,5774,5774,2,0
15618245,5775,5775,3,0
15717527,5776,5776,1,0
15793478,5777,5777,3,1
15642248,5778,5778,2,0
15640377,5779,5779,1,0
15723950,5780,5780,2,1
15590327,5781,5781,3,0
15706199,5782,5782,3,0
15671514,5783,5783,2,0
15727041,5784,5784,1,0
15738063,5785,5785,1,0
15711733,5786,5786,1,0
15652320,5787,5787,1,0
15634180,5788,5788,3,0
15694566,5789,5789,1,1
15726103,5790,5790,3,1
15646351,5791,5791,2,0
15730044,5792,5792,3,1
15795186,5793,5793,1,0
15784890,5794,5794,2,0
15694125,5795,5795,1,0
15565891,5796,5796,1,0
15674254,5797,5797,2,0
15775206,5798,5798,1,0
15797627,5799,5799,2,0
15649853,5800,5800,1,1
15610379,5801,5801,1,0
15659800,5802,5802,2,1
15716236,5803,5803,1,0
15672053,5804,5804,2,0
15663933,5805,5805,3,1
15814236,5806,5806,2,0
15583597,5807,5807,2,0
15607395,5808,5808,1,0
15694556,5809,5809,1,1
15744109,5810,5810,1,0
15800688,5811,5811,2,0
15810878,5812,5812,2,0
15587835,5813,5813,1,0
15763515,5814,5814,1,0
15725882,5815,5815,3,0
15788022,5816,5816,3,0
15663917,5817,5817,1,0
15656865,5818,5818,3,0
15667971,5819,5819,3,0
15800366,5820,5820,1,0
15717231,5821,5821,3,0
15643188,5822,5822,3,1
15671351,5823,5823,2,0
15573628,5824,5824,3,1
15698953,5825,5825,2,1
15753888,5826,5826,2,1
15737961,5827,5827,3,0
15801701,5828,5828,2,0
15684419,5829,5829,2,0
15794266,5830,5830,1,0
15810711,5831,5831,3,0
15771270,5832,5832,1,1
15607786,5833,5833,1,0
15624519,5834,5834,3,1
15799910,5835,5835,1,1
15602479,5836,5836,2,0
15617419,5837,5837,3,0
15657603,5838,5838,1,0
15570379,5839,5839,2,1
15772996,5840,5840,3,0
15729574,5841,5841,2,0
15737267,5842,5842,1,1
15799128,5843,5843,2,0
15813327,5844,5844,1,0
15711921,5845,5845,1,0
15654300,5846,5846,3,0
15569945,5847,5847,2,0
15569666,5848,5848,1,1
15681887,5849,5849,3,0
15608873,5850,5850,1,0
15762091,5851,5851,3,0
15722053,5852,5852,2,0
15782100,5853,5853,2,0
15765300,5854,5854,3,1
15743570,5855,5855,1,0
15608541,5856,5856,1,1
15750671,5857,5857,2,0
15813659,5858,5858,1,1
15757867,5859,5859,1,1
15652914,5860,5860,2,0
15723818,5861,5861,1,0
15713819,5862,5862,1,0
15656484,5863,5863,1,0
15778515,5864,5864,1,0
15803840,5865,5865,1,0
15735339,5866,5866,1,0
15600392,5867,5867,1,1
15625740,5868,5868,3,0
15663817,5869,5869,1,0
15734461,5870,5870,3,0
15780142,5871,5871,1,0
15709920,5872,5872,1,1
15684248,5873,5873,2,0
15643158,5874,5874,1,1
15693902,5875,5875,1,0
15578307,5876,5876,1,0
15585379,5877,5877,1,0
15758510,5878,5878,1,0
15692918,5879,5879,3,0
15705301,5880,5880,1,0
15718231,5881,5881,1,0
15567991,5882,5882,2,0
15772650,5883,5883,1,1
15574795,5884,5884,1,0
15706036,5885,5885,3,0
15723856,5886,5886,1,0
15812920,5887,5887,3,0
15691287,5888,5888,3,1
15804797,5889,5889,1,1
15708650,5890,5890,1,0
15712777,5891,5891,1,0
15786469,5892,5892,1,0
15669219,5893,5893,3,0
15641004,5894,5894,2,0
15648067,5895,5895,1,0
15704014,5896,5896,3,0
15645136,5897,5897,2,0
15709604,5898,5898,1,0
15713637,5899,5899,1,0
15793901,5900,5900,1,0
15569759,5901,5901,1,0
15712930,5902,5902,1,0
15586504,5903,5903,1,0
15677317,5904,5904,1,1
15664270,5905,5905,3,1
15731519,5906,5906,1,0
15745623,5907,5907,1,0
15813862,5908,5908,2,0
15641934,5909,5909,2,1
15713043,5910,5910,1,0
15700749,5911,5911,1,0
15697567,5912,5912,1,0
15715414,5913,5913,1,0
15639530,5914,5914,2,0
15726058,5915,5915,3,0
15725665,5916,5916,1,1
15698872,5917,5917,2,0
15812184,5918,5918,1,0
15742609,5919,5919,3,0
15815043,5920,5920,2,0
15640648,5921,5921,1,0
15627203,5922,5922,2,0
15786196,5923,5923,1,1
15612095,5924,5924,1,1
15674368,5925,5925,1,0
15783477,5926,5926,3,0
15757559,5927,5927,1,1
15591036,5928,5928,3,1
15761241,5929,5929,3,0
15695078,5930,5930,1,0
15645744,5931,5931,1,0
15566988,5932,5932,3,1
15749300,5933,5933,1,0
15594340,5934,5934,1,1
15607065,5935,5935,1,0
15778089,5936,5936,2,0
15773723,5937,5937,2,1
15697035,5938,5938,2,0
15679668,5939,5939,2,0
15709861,5940,5940,3,0
15791958,5941,5941,1,1
15791030,5942,5942,1,0
15695339,5943,5943,3,1
15658813,5944,5944,1,0
15715709,5945,5945,3,0
15722533,5946,5946,1,0
15683118,5947,5947,1,0
15672798,5948,5948,1,0
15680112,5949,5949,3,0
15714575,5950,5950,3,1
15806808,5951,5951,3,1
15590637,5952,5952,1,0
15657535,5953,5953,2,1
15696141,5954,5954,2,0
15811947,5955,5955,1,0
15649024,5956,5956,1,1
15594928,5957,5957,3,0
15765532,5958,5958,3,0
15741719,5959,5959,1,0
15665629,5960,5960,2,0
15728917,5961,5961,1,1
15762993,5962,5962,2,0
15571193,5963,5963,3,1
15653521,5964,5964,3,0
15802220,5965,5965,2,0
15644132,5966,5966,1,0
15600832,5967,5967,1,0
15797919,5968,5968,2,0
15603743,5969,5969,1,0
15579714,5970,5970,1,0
15634295,5971,5971,1,0
15786680,5972,5972,2,0
15623499,5973,5973,3,1
15691823,5974,5974,1,0
15809279,5975,5975,1,0
15758039,5976,5976,1,0
15807163,5977,5977,1,1
15631639,5978,5978,1,0
15713770,5979,5979,2,0
15698167,5980,5980,1,0
15781710,5981,5981,2,0
15801296,5982,5982,3,0
15704378,5983,5983,3,0
15767891,5984,5984,3,0
15640667,5985,5985,1,0
15702145,5986,5986,2,0
15679738,5987,5987,2,1
15636634,5988,5988,3,0
15809227,5989,5989,1,0
15601811,5990,5990,1,1
15625494,5991,5991,1,0
15723737,5992,5992,1,0
15682955,5993,5993,1,0
15758856,5994,5994,1,0
15746065,5995,5995,3,0
15783865,5996,5996,1,0
15745455,5997,5997,3,0
15583033,5998,5998,1,0
15644212,5999,5999,2,0
15735688,6000,6000,1,0
15658577,6001,6001,1,1
15606887,6002,6002,1,1
15783026,6003,6003,1,0
15579892,6004,6004,2,0
15802088,6005,6005,2,0
15589323,6006,6006,1,0
15636395,6007,6007,1,0
15712772,6008,6008,1,0
15700937,6009,6009,2,0
15766659,6010,6010,2,0
15814033,6011,6011,2,0
15783007,6012,6012,3,1
15654183,6013,6013,1,0
15609899,6014,6014,2,0
15747323,6015,6015,2,1
15582591,6016,6016,2,0
15738835,6017,6017,3,0
15782404,6018,6018,1,0
15697480,6019,6019,1,0
15697045,6020,6020,2,0
15781234,6021,6021,1,0
15579891,6022,6022,1,0
15805690,6023,6023,2,1
15612139,6024,6024,1,1
15568834,6025,6025,2,0
15709917,6026,6026,1,0
15718843,6027,6027,2,0
15799494,6028,6028,3,0
15673439,6029,6029,2,1
15669011,6030,6030,1,1
15581388,6031,6031,2,0
15743153,6032,6032,3,0
15579787,6033,6033,1,0
15759966,6034,6034,2,0
15601045,6035,6035,2,0
15764021,6036,6036,1,0
15687218,6037,6037,1,0
15626452,6038,6038,2,0
15700964,6039,6039,3,0
15768887,6040,6040,2,0
15735358,6041,6041,2,0
15749472,6042,6042,1,0
15685872,6043,6043,1,0
15760851,6044,6044,1,0
15734588,6045,6045,1,0
15784594,6046,6046,3,0
15606435,6047,6047,3,0
15790247,6048,6048,2,0
15676433,6049,6049,1,0
15625905,6050,6050,2,0
15626414,6051,6051,1,0
15623220,6052,6052,2,0
15752857,6053,6053,3,0
15677908,6054,6054,2,0
15773013,6055,6055,1,1
15623972,6056,6056,3,0
15738627,6057,6057,1,0
15643392,6058,6058,1,0
15684868,6059,6059,3,1
15627854,6060,6060,2,0
15669253,6061,6061,2,1
15758023,6062,6062,3,1
15574558,6063,6063,2,0
15635256,6064,6064,1,0
15680399,6065,6065,1,0
15674720,6066,6066,3,1
15580249,6067,6067,1,0
15675431,6068,6068,1,0
15698285,6069,6069,1,0
15810775,6070,6070,2,0
15678173,6071,6071,2,0
15665222,6072,6072,2,0
15803908,6073,6073,1,0
15586039,6074,6074,3,0
15802570,6075,6075,1,0
15781451,6076,6076,1,0
15721019,6077,6077,1,0
15738588,6078,6078,3,0
15730657,6079,6079,1,0
15739292,6080,6080,3,0
15725945,6081,6081,2,1
15813159,6082,6082,1,1
15636820,6083,6083,3,0
15603880,6084,6084,3,1
15619494,6085,6085,3,0
15596992,6086,6086,3,1
15735025,6087,6087,2,0
15730759,6088,6088,1,1
15752912,6089,6089,1,0
15711316,6090,6090,1,0
15738785,6091,6091,1,0
15777896,6092,6092,3,0
15628963,6093,6093,3,0
15742126,6094,6094,3,0
15575623,6095,6095,1,0
15741652,6096,6096,2,0
15738884,6097,6097,3,0
15615050,6098,6098,3,1
15803005,6099,6099,3,0
15743498,6100,6100,3,1
15720463,6101,6101,1,0
15588695,6102,6102,2,1
15665802,6103,6103,2,0
15571144,6104,6104,1,0
15750731,6105,6105,3,1
15605134,6106,6106,1,0
15626044,6107,6107,3,0
15737910,6108,6108,3,0
15761076,6109,6109,1,0
15710105,6110,6110,3,1
15577402,6111,6111,1,0
15803337,6112,6112,1,0
15654372,6113,6113,3,0
15585867,6114,6114,2,0
15662488,6115,6115,1,1
15604813,6116,6116,1,0
15611644,6117,6117,1,0
15674928,6118,6118,2,0
15656100,6119,6119,1,0
15764293,6120,6120,1,0
15636423,6121,6121,1,0
15607629,6122,6122,1,0
15577313,6123,6123,1,1
15714493,6124,6124,2,0
15643359,6125,6125,2,0
15687913,6126,6126,3,0
15790935,6127,6127,1,0
15708693,6128,6128,1,0
15672016,6129,6129,1,0
15727605,6130,6130,3,0
